timestamp,elapsed_hours,outdoor_temperature_c,solar_radiation_w_m2,secondary_supply_setpoint_c,delivered_supply_near_c,delivered_supply_mid_c,delivered_supply_far_c,total_flow_m3_h,near_flow_m3_h,mid_flow_m3_h,far_flow_m3_h,near_valve_pct,mid_valve_pct,far_valve_pct,pump_frequency_hz,pump_head_kpa,pump_power_kw,required_heat_load_mw,actual_heat_supply_mw,B01_indoor_c,B02_indoor_c,B03_indoor_c,B04_indoor_c,B05_indoor_c,B06_indoor_c,B07_indoor_c,B08_indoor_c,B09_indoor_c,B10_indoor_c,B11_indoor_c,B12_indoor_c,near_return_c,mid_return_c,far_return_c,station_return_c,near_transport_delay_min,mid_transport_delay_min,far_transport_delay_min,hydraulic_residual,heat_balance_residual,solver_status,source_heat_mw,pipe_storage_power_kw,pipe_energy_residual,building_energy_residual,mass_residual,heat_energy_j,pump_energy_j
2025-01-15T10:15:00+08:00,2.25,-3.5312499999999996,233.54166666666669,50,50.0,50.0,50.0,41.190890913986806,16.02911208256932,13.501586734343975,11.660192097073516,60.0,60.0,60.0,45,75.58825998662742,1.1379926065377353,0.26642343124999995,0.4441191257452109,20.86697377370164,20.883040233175446,19.911130217814872,20.725937019317666,20.380510905271933,20.420782190716174,20.36657153209,20.30652775218652,19.78484303781266,20.372152921940522,20.32022183007608,20.262247339510285,41.9254175766325,40.62231027654208,39.089426241998886,40.69548011085682,11.104794768611303,21.034564721018263,31.817657626165,1.7208982650771557e-16,2.621263419619576e-16,converged,0.4441191257452108,0.0,2.621263419619576e-16,2.1650647075131038e-14,0.0,3624822569.391769,9217740.112955658
2025-01-15T10:20:00+08:00,2.3333333333333335,-3.3437500000000004,238.95833333333331,50,50.0,50.0,50.0,41.190890913986806,16.02911208256932,13.501586734343975,11.660192097073516,60.0,60.0,60.0,45,75.58825998662742,1.1379926065377353,0.26108664375,0.4437743700855967,20.90568166034516,20.923427898716486,19.919057366163774,20.758182026807457,20.40349830612056,20.44617136821801,20.38874697908153,20.325133963099628,19.789013531008464,20.395852469209128,20.34078033632727,20.279302770329664,41.93368434650894,40.62924058266148,39.095552613399136,40.702702915968835,11.104794768611303,21.034564721018263,31.817657626165,1.7208982650771557e-16,6.55824951114686e-16,converged,0.44377437008559645,0.0,6.55824951114686e-16,2.421651092644129e-14,0.0,3757954880.417448,9559137.894916978
2025-01-15T10:25:00+08:00,2.4166666666666665,-3.15625,244.375,50,50.0,50.0,50.0,41.190890913986806,16.02911208256932,13.501586734343975,11.660192097073516,60.0,60.0,60.0,45,75.58825998662742,1.1379926065377353,0.25574985625,0.4434213105911541,20.94480558759218,20.964289575165058,19.92772969578977,20.790772159880046,20.42706717234973,20.472187499165585,20.411481288454194,20.344223219262926,19.793995053179028,20.420187055576754,20.361904927482133,20.296847689796184,41.942085055345814,40.63634853406878,39.101903727591676,40.71009969061253,11.104794768611303,21.034564721018263,31.817657626165,1.7208982650771557e-16,5.250777039639069e-16,converged,0.44342131059115386,0.0,5.250777039639069e-16,2.6089490152873067e-14,0.0,3890981273.5947943,9900535.676878298
2025-01-15T10:30:00+08:00,2.5,-2.9687499999999996,249.79166666666669,50,50.0,50.0,50.0,41.190890913986806,16.02911208256932,13.501586734343975,11.660192097073516,60.0,60.0,60.0,45,75.58825998662742,1.1379926065377353,0.25041306874999997,0.4430599791517447,20.98434410358631,21.005623695282573,19.937143863713562,20.823706385948338,20.451215120434025,20.498828148569714,20.434772398000078,20.363793822963338,19.799783661111782,20.445154254853367,20.383593548733547,20.314880405598,41.950619206420285,40.64363345367001,39.10847869127011,40.71766976667921,11.104794768611303,21.034564721018263,31.817657626165,1.7208982650771557e-16,6.568824047808177e-16,converged,0.44305997915174444,0.0,6.568824047808177e-16,2.3980346865768384e-14,0.0,4023899267.3403177,10241933.458839618
2025-01-15T10:35:00+08:00,2.5833333333333335,-2.7812500000000004,255.20833333333331,50,50.0,50.0,50.0,41.190890913986806,16.02911208256932,13.501586734343975,11.660192097073516,60.0,60.0,60.0,45,75.58825998662742,1.1379926065377353,0.24507628125,0.4426904075327113,21.024295761537683,21.047428697012258,19.94729654195289,20.85698367551465,20.475939776618507,20.526090890898335,20.458618253120843,20.383844082454587,19.806375430766003,20.47075165011828,20.40584415273305,20.33339923127411,41.95928630489919,40.651094666960525,39.11527661474785,40.7254124786689,11.104794768611303,21.034564721018263,31.817657626165,1.7208982650771557e-16,6.574307904917312e-16,converged,0.44269040753271105,0.0,6.574307904917312e-16,2.204660173342874e-14,0.0,4156706389.600131,10583331.240800938
2025-01-15T10:40:00+08:00,2.6666666666666665,-2.59375,260.625,50,50.0,50.0,50.0,41.190890913986806,16.02911208256932,13.501586734343975,11.660192097073516,60.0,60.0,60.0,45,75.58825998662742,1.1379926065377353,0.23973949375,0.44231262737537186,21.0646591197053,21.08970302346202,19.958184417455254,20.890603002161463,20.501238776878655,20.553973310039765,20.483016806799633,20.40437231193621,19.813766457179604,20.49697683368474,20.428654699563754,20.352402486194126,41.96808585783161,40.658731502014916,39.122296611943185,40.73332716368002,11.104794768611303,21.034564721018263,31.817657626165,1.7208982650771557e-16,6.579923035304738e-16,converged,0.4423126273753716,0.0,6.579923035304738e-16,1.8392842992209043e-14,0.0,4289400177.8127427,10924729.022762258
2025-01-15T10:45:00+08:00,2.75,-2.4062499999999996,266.0416666666667,50,50.0,50.0,50.0,41.190890913986806,16.02911208256932,13.501586734343975,11.660192097073516,60.0,60.0,60.0,45,75.58825998662742,1.1379926065377353,0.23440270624999998,0.4419266701975124,21.105432741379403,21.13244512288738,19.969804192030924,20.92456334254223,20.52710976688049,20.582472999266127,20.507966019573107,20.42537683153267,19.821952854376374,20.523827407064655,20.452023156713388,20.37188849553811,41.97701737414162,40.666543289477275,39.12953780036432,40.741413161399045,11.104794768611303,21.034564721018263,31.817657626165,1.7208982650771557e-16,3.9514017713019474e-16,converged,0.44192667019751225,0.0,3.9514017713019474e-16,2.416443377695084e-14,0.0,4421978178.871997,11266126.804723578
2025-01-15T10:50:00+08:00,2.8333333333333335,-2.2187500000000004,271.4583333333333,50,50.0,50.0,50.0,41.190890913986806,16.02911208256932,13.501586734343975,11.660192097073516,60.0,60.0,60.0,45,75.58825998662742,1.1379926065377353,0.22906591875,0.441532567393878,21.146615194863916,21.17565344867443,19.98215258228629,20.958863676372154,20.553550401940846,20.6115875611969,20.533463859503566,20.446855967272526,19.830930755273666,20.551300980933433,20.475947499047397,20.39185559027648,41.98608036462085,40.674529362551226,39.13699930109457,40.74966981409021,11.104794768611303,21.034564721018263,31.817657626165,1.7208982650771557e-16,0.0,converged,0.441532567393878,0.0,0.0,2.3676088979325332e-14,0.0,4554437949.09016,11607524.586684898
2025-01-15T10:55:00+08:00,2.9166666666666665,-2.03125,276.875,50,50.0,50.0,50.0,41.190890913986806,16.02911208256932,13.501586734343975,11.660192097073516,60.0,60.0,60.0,45,75.58825998662742,1.1379926065377353,0.22372913125000002,0.4411303502366606,21.188205053458955,21.219326459322904,19.995226319557457,20.99350298641906,20.580558346987818,20.64131460776261,20.559508302151183,20.468808051067686,19.84069631159055,20.579395175094994,20.500425708782185,20.41230210715002,41.99527434192131,40.682689056990135,39.14468023877755,40.758096466585314,11.104794768611303,21.034564721018263,31.817657626165,1.7208982650771557e-16,0.0,converged,0.4411303502366606,0.0,0.0,2.684974339859502e-14,0.0,4686777054.161159,11948922.368646218
2025-01-15T11:00:00+08:00,3.0,-1.8437499999999996,282.2916666666667,50,50.0,50.0,50.0,41.190890913986806,16.02911208256932,13.501586734343975,11.660192097073516,60.0,60.0,60.0,45,75.58825998662742,1.1379926065377353,0.21839234375,0.4407200498759865,21.230200895443385,21.263462618429234,20.00902214984418,21.02848025849424,20.608131276521352,20.671651760168672,20.586097330546334,20.491231420692728,19.851245693756375,20.608107618446876,20.525455775458415,20.43322638864989,42.00459882054812,40.69102171108738,39.152579741602494,40.76669246627348,11.104794768611303,21.034564721018263,31.817657626165,1.7208982650771557e-16,3.962220071211625e-16,converged,0.44072004987598634,0.0,3.962220071211625e-16,2.3656933580706308e-14,0.0,4818993069.123955,12290320.150607537
2025-01-15T11:05:00+08:00,3.0833333333333335,-1.6562500000000004,287.7083333333333,50,50.0,50.0,50.0,41.190890913986806,16.02911208256932,13.501586734343975,11.660192097073516,60.0,60.0,60.0,45,75.58825998662742,1.1379926065377353,0.21305555625,0.4403016973404007,21.272601304057453,21.308060394669727,20.023536833744085,21.06379448144336,20.636266874574012,20.70259664885937,20.613228935162027,20.514124419764293,19.862575090819828,20.63743594894551,20.55103569591443,20.454626782997774,42.014053316852205,40.699526665666504,39.16069694128955,40.775457163091026,11.104794768611303,21.034564721018263,31.817657626165,1.7208982650771557e-16,2.643989849008763e-16,converged,0.4403016973404008,0.0,2.6439898490087623e-16,2.2926287894712962e-14,0.0,4951083578.326075,12631717.932568857
2025-01-15T11:10:00+08:00,3.1666666666666665,-1.46875,293.125,50,50.0,50.0,50.0,41.190890913986806,16.02911208256932,13.501586734343975,11.660192097073516,60.0,60.0,60.0,45,75.58825998662742,1.1379926065377353,0.20771876874999998,0.4398753235373494,21.31540486748547,21.353118261783756,20.03876714638717,21.099444647137364,20.664962834671915,20.734146913481972,20.640901113886457,20.53748539772056,19.87468071035838,20.66737781357159,20.577163474259766,20.476501644126056,42.02363734902322,40.708203264071635,39.16903097307523,40.784389909511354,11.104794768611303,21.034564721018263,31.817657626165,1.7208982650771557e-16,3.969829026464476e-16,converged,0.4398753235373496,0.0,3.9698290264644746e-16,1.90224029074801e-14,0.0,5083046175.3872795,12973115.714530177
